5.700000000000000622e-01, 3.450059267637047178e+00
5.799999999999999600e-01, 3.518488498798480801e+00
5.899999999999999689e-01, 3.587124176979128443e+00
5.999999999999999778e-01, 3.655963897496547155e+00
6.099999999999999867e-01, 3.725005298033285506e+00
6.199999999999999956e-01, 3.794246057557431051e+00
6.300000000000000044e-01, 3.863683895281570635e+00
6.400000000000000133e-01, 3.933316569658421802e+00
6.500000000000000222e-01, 4.003141877411490412e+00
6.600000000000000311e-01, 4.073157652599195266e+00
6.700000000000000400e-01, 4.143361765710987576e+00
6.800000000000000488e-01, 4.213752122794069521e+00
6.900000000000000577e-01, 4.284326664609394264e+00
7.000000000000000666e-01, 4.355083365815690222e+00
7.099999999999999645e-01, 4.426020234180326973e+00
7.199999999999999734e-01, 4.497135309815893045e+00
7.299999999999999822e-01, 4.568426664441415319e+00
7.399999999999999911e-01, 4.639892400667211980e+00
7.500000000000000000e-01, 4.711530651302405559e+00
7.600000000000000089e-01, 4.783339578684184801e+00
7.700000000000000178e-01, 4.855317374027937838e+00
7.800000000000000266e-01, 4.927462256797435103e+00
7.900000000000000355e-01, 4.999772474094264396e+00
8.000000000000000444e-01, 5.072246300065770264e+00
8.100000000000000533e-01, 5.144882035330779146e+00
8.200000000000000622e-01, 5.217678006422427295e+00
8.300000000000000711e-01, 5.290632565247443964e+00
8.399999999999999689e-01, 5.363744088561263723e+00
8.499999999999999778e-01, 5.437010977458379912e+00
8.599999999999999867e-01, 5.510431656877365469e+00
8.699999999999999956e-01, 5.584004575120033564e+00
8.800000000000000044e-01, 5.657728203384208676e+00
8.900000000000000133e-01, 5.731601035309624947e+00
9.000000000000000222e-01, 5.805621586536470424e+00
9.100000000000000311e-01, 5.879788394276137531e+00
9.200000000000000400e-01, 5.954100016893734804e+00
9.300000000000000488e-01, 6.028555033501960203e+00
9.400000000000000577e-01, 6.103152043565929219e+00
9.500000000000000666e-01, 6.177889666518587397e+00
9.599999999999999645e-01, 6.252766541386335142e+00
9.699999999999999734e-01, 6.327781326424528174e+00
9.799999999999999822e-01, 6.402932698762509922e+00
9.899999999999999911e-01, 6.478219354057861423e+00
1.000000000000000000e+00, 6.553640006159562326e+00
1.010000000000000009e+00, 6.629193386779762776e+00
1.020000000000000018e+00, 6.704878245173890861e+00
1.030000000000000027e+00, 6.780693347828819384e+00
1.040000000000000036e+00, 6.856637478158833510e+00
1.050000000000000044e+00, 6.932709436209147924e+00
1.060000000000000053e+00, 7.008908038366730153e+00
1.070000000000000062e+00, 7.085232117078206215e+00
1.080000000000000071e+00, 7.161680520574615016e+00
1.090000000000000080e+00, 7.238252112602809873e+00
1.100000000000000089e+00, 7.314945772163289561e+00
1.110000000000000098e+00, 7.391760393254269701e+00
1.120000000000000107e+00, 7.468694884621796426e+00
1.130000000000000115e+00, 7.545748169515727355e+00
1.140000000000000124e+00, 7.622919185451391577e+00
1.150000000000000133e+00, 7.700206883976768779e+00
1.159999999999999920e+00, 7.777610230445016981e+00
1.169999999999999929e+00, 7.855128203792192565e+00
1.179999999999999938e+00, 7.932759796320010715e+00
1.189999999999999947e+00, 8.010504013483496166e+00
1.199999999999999956e+00, 8.088359873683387491e+00
1.209999999999999964e+00, 8.166326408063151021e+00
1.219999999999999973e+00, 8.244402660310475639e+00
1.229999999999999982e+00, 8.322587686463126744e+00
1.239999999999999991e+00, 8.400880554719023507e+00
1.250000000000000000e+00, 8.479280345250433726e+00
1.260000000000000009e+00, 8.557786150022158367e+00
1.270000000000000018e+00, 8.636397072613608117e+00
1.280000000000000027e+00, 8.715112228044652909e+00
1.290000000000000036e+00, 8.793930742605150286e+00
1.300000000000000044e+00, 8.872851753688044241e+00
1.310000000000000053e+00, 8.951874409625943940e+00
1.320000000000000062e+00, 9.030997869531088185e+00
1.330000000000000071e+00, 9.110221303138594351e+00
1.340000000000000080e+00, 9.189543890652922542e+00
1.350000000000000089e+00, 9.268964822597457243e+00
1.360000000000000098e+00, 9.348483299667121216e+00
1.370000000000000107e+00, 9.428098532583959468e+00
1.380000000000000115e+00, 9.507809741955595584e+00
1.390000000000000124e+00, 9.587616158136496480e+00
1.400000000000000133e+00, 9.667517021091978080e+00
1.409999999999999920e+00, 9.747511580264871967e+00
1.419999999999999929e+00, 9.827599094444789074e+00
1.429999999999999938e+00, 9.907778831639912909e+00
1.439999999999999947e+00, 9.988050068951270788e+00
1.449999999999999956e+00, 1.006841209244939606e+01
1.459999999999999964e+00, 1.014886419705335108e+01
1.469999999999999973e+00, 1.022940568641202930e+01
1.479999999999999982e+00, 1.031003587278769373e+01
1.489999999999999991e+00, 1.039075407694168973e+01
1.500000000000000000e+00, 1.047155962802228402e+01
1.510000000000000009e+00, 1.055245186345458031e+01
1.520000000000000018e+00, 1.063343012883244931e+01
1.530000000000000027e+00, 1.071449377781244294e+01
1.540000000000000036e+00, 1.079564217200962872e+01
1.550000000000000044e+00, 1.087687468089530896e+01
1.560000000000000053e+00, 1.095819068169658017e+01
1.570000000000000062e+00, 1.103958955929767960e+01
1.580000000000000071e+00, 1.112107070614309556e+01
1.590000000000000080e+00, 1.120263352214237429e+01
1.600000000000000089e+00, 1.128427741457661782e+01
1.610000000000000098e+00, 1.136600179800659660e+01
1.620000000000000107e+00, 1.144780609418247330e+01
1.630000000000000115e+00, 1.152968973195508262e+01
1.640000000000000124e+00, 1.161165214718872818e+01
1.650000000000000133e+00, 1.169369278267548218e+01
1.660000000000000142e+00, 1.177581108805093812e+01
1.669999999999999929e+00, 1.185800651971138109e+01
1.679999999999999938e+00, 1.194027854073236128e+01
1.689999999999999947e+00, 1.202262662078862476e+01
1.699999999999999956e+00, 1.210505023607537645e+01
1.709999999999999964e+00, 1.218754886923085046e+01
1.719999999999999973e+00, 1.227012200926014707e+01
1.729999999999999982e+00, 1.235276915146032550e+01
1.739999999999999991e+00, 1.243548979734671533e+01
1.750000000000000000e+00, 1.251828345458041980e+01
1.760000000000000009e+00, 1.260114963689698442e+01
1.770000000000000018e+00, 1.268408786403622202e+01
1.780000000000000027e+00, 1.276709766167314264e+01
1.790000000000000036e+00, 1.285017856134999015e+01
1.800000000000000044e+00, 1.293333010040934994e+01
1.810000000000000053e+00, 1.301655182192830296e+01
1.820000000000000062e+00, 1.309984327465361353e+01
1.830000000000000071e+00, 1.318320401293792266e+01
1.840000000000000080e+00, 1.326663359667693065e+01
1.850000000000000089e+00, 1.335013159124754623e+01
1.860000000000000098e+00, 1.343369756744697874e+01
1.870000000000000107e+00, 1.351733110143276484e+01
1.880000000000000115e+00, 1.360103177466369928e+01
1.890000000000000124e+00, 1.368479917384165923e+01
1.900000000000000133e+00, 1.376863289085430253e+01
1.910000000000000142e+00, 1.385253252271861868e+01
1.919999999999999929e+00, 1.393649767152531993e+01
1.929999999999999938e+00, 1.402052794438406025e+01
1.939999999999999947e+00, 1.410462295336944649e+01
1.949999999999999956e+00, 1.418878231546785784e+01
1.959999999999999964e+00, 1.427300565252502373e+01
1.969999999999999973e+00, 1.435729259119437629e+01
1.979999999999999982e+00, 1.444164276288613280e+01
1.989999999999999991e+00, 1.452605580371712435e+01
2.000000000000000000e+00, 1.461053135446132956e+01
2.010000000000000231e+00, 1.469506906050111716e+01
2.020000000000000018e+00, 1.477966857177918136e+01
2.030000000000000249e+00, 1.486432954275114504e+01
2.040000000000000036e+00, 1.494905163233883449e+01
2.049999999999999822e+00, 1.503383450388420428e+01
2.060000000000000053e+00, 1.511867782510390334e+01
2.069999999999999840e+00, 1.520358126804446108e+01
2.080000000000000071e+00, 1.528854450903810047e+01
2.089999999999999858e+00, 1.537356722865914804e+01
2.100000000000000089e+00, 1.545864911168103895e+01
2.109999999999999876e+00, 1.554378984703390998e+01
2.120000000000000107e+00, 1.562898912776275928e+01
2.129999999999999893e+00, 1.571424665098616558e+01
2.140000000000000124e+00, 1.579956211785556697e+01
2.149999999999999911e+00, 1.588493523351507797e+01
2.160000000000000142e+00, 1.597036570706183589e+01
2.169999999999999929e+00, 1.605585325150687481e+01
2.180000000000000160e+00, 1.614139758373650579e+01
2.189999999999999947e+00, 1.622699842447421048e+01
2.200000000000000178e+00, 1.631265549824302852e+01
2.209999999999999964e+00, 1.639836853332841926e+01
2.220000000000000195e+00, 1.648413726174161908e+01
2.229999999999999982e+00, 1.656996141918346055e+01
2.240000000000000213e+00, 1.665584074500864986e+01
2.250000000000000000e+00, 1.674177498219050619e+01
2.260000000000000231e+00, 1.682776387728614154e+01
2.270000000000000018e+00, 1.691380718040208109e+01
2.280000000000000249e+00, 1.699990464516030997e+01
2.290000000000000036e+00, 1.708605602866475692e+01
2.300000000000000266e+00, 1.717226109146817592e+01
2.310000000000000053e+00, 1.725851959753945408e+01
2.319999999999999840e+00, 1.734483131423130686e+01
2.330000000000000071e+00, 1.743119601224838888e+01
2.339999999999999858e+00, 1.751761346561577071e+01
2.350000000000000089e+00, 1.760408345164781707e+01
2.359999999999999876e+00, 1.769060575091743814e+01
2.370000000000000107e+00, 1.777718014722569606e+01
2.379999999999999893e+00, 1.786380642757180226e+01
2.390000000000000124e+00, 1.795048438212344877e+01
2.399999999999999911e+00, 1.803721380418750542e+01
2.410000000000000142e+00, 1.812399449018106168e+01
2.419999999999999929e+00, 1.821082623960280600e+01
2.430000000000000160e+00, 1.829770885500475330e+01
2.439999999999999947e+00, 1.838464214196427804e+01
2.450000000000000178e+00, 1.847162590905649893e+01
2.459999999999999964e+00, 1.855865996782697280e+01
2.470000000000000195e+00, 1.864574413276469755e+01
2.479999999999999982e+00, 1.873287822127543478e+01
2.490000000000000213e+00, 1.882006205365533802e+01
2.500000000000000000e+00, 1.890729545306486870e+01
2.510000000000000231e+00, 1.899457824550302121e+01
2.520000000000000018e+00, 1.908191025978183930e+01
2.530000000000000249e+00, 1.916929132750120246e+01
2.540000000000000036e+00, 1.925672128302391783e+01
2.550000000000000266e+00, 1.934419996345107506e+01
2.560000000000000053e+00, 1.943172720859767466e+01
2.569999999999999840e+00, 1.951930286096853351e+01
2.580000000000000071e+00, 1.960692676573445681e+01
2.589999999999999858e+00, 1.969459877070866227e+01
2.600000000000000089e+00, 1.978231872632346011e+01
2.609999999999999876e+00, 1.987008648560721014e+01
2.620000000000000107e+00, 1.995790190416149201e+01
2.629999999999999893e+00, 2.004576484013855975e+01
2.640000000000000124e+00, 2.013367515421901288e+01
2.649999999999999911e+00, 2.022163270958970926e+01
2.660000000000000142e+00, 2.030963737192192653e+01
2.669999999999999929e+00, 2.039768900934975093e+01
2.680000000000000160e+00, 2.048578749244867936e+01
2.689999999999999947e+00, 2.057393269421447002e+01
2.700000000000000178e+00, 2.066212449004220275e+01
2.709999999999999964e+00, 2.075036275770555605e+01
2.720000000000000195e+00, 2.083864737733630790e+01
2.729999999999999982e+00, 2.092697823140403912e+01
2.740000000000000213e+00, 2.101535520469606411e+01
2.750000000000000000e+00, 2.110377818429754981e+01
2.760000000000000231e+00, 2.119224705957184085e+01
2.770000000000000018e+00, 2.128076172214099770e+01
2.780000000000000249e+00, 2.136932206586652327e+01
2.790000000000000036e+00, 2.145792798683028835e+01
2.800000000000000266e+00, 2.154657938331564537e+01
2.810000000000000053e+00, 2.163527615578873764e+01
2.819999999999999840e+00, 2.172401820687999674e+01
2.830000000000000071e+00, 2.181280544136581767e+01
2.839999999999999858e+00, 2.190163776615041868e+01
2.850000000000000089e+00, 2.199051509024788942e+01
2.859999999999999876e+00, 2.207943732476439891e+01
2.870000000000000107e+00, 2.216840438288059900e+01
2.879999999999999893e+00, 2.225741617983419118e+01
2.890000000000000124e+00, 2.234647263290264974e+01
2.899999999999999911e+00, 2.243557366138614029e+01
2.910000000000000142e+00, 2.252471918659058758e+01
2.919999999999999929e+00, 2.261390913181089957e+01
2.930000000000000160e+00, 2.270314342231437621e+01
2.939999999999999947e+00, 2.279242198532425334e+01
2.950000000000000178e+00, 2.288174475000341701e+01
2.959999999999999964e+00, 2.297111164743827771e+01
2.970000000000000195e+00, 2.306052261062277609e+01
2.979999999999999982e+00, 2.314997757444256266e+01
2.990000000000000213e+00, 2.323947647565932328e+01
3.000000000000000000e+00, 2.332901925289523604e+01
3.010000000000000231e+00, 2.341860584661758793e+01
3.020000000000000018e+00, 2.350823619912353379e+01
3.030000000000000249e+00, 2.359791025452499014e+01
3.040000000000000036e+00, 2.368762795873367466e+01
3.050000000000000266e+00, 2.377738925944628434e+01
3.060000000000000053e+00, 2.386719410612980496e+01
3.070000000000000284e+00, 2.395704245000696275e+01
3.080000000000000071e+00, 2.404693424404179680e+01
3.089999999999999858e+00, 2.413686944292537717e+01
3.100000000000000089e+00, 2.422684800306164377e+01
3.109999999999999876e+00, 2.431686988255337667e+01
3.120000000000000107e+00, 2.440693504118828727e+01
3.129999999999999893e+00, 2.449704344042524795e+01
3.140000000000000124e+00, 2.458719504338063189e+01
3.149999999999999911e+00, 2.467738981481477367e+01
3.160000000000000142e+00, 2.476762772111856492e+01
3.169999999999999929e+00, 2.485790873030015646e+01
3.180000000000000160e+00, 2.494823281197178488e+01
3.189999999999999947e+00, 2.503859993733670564e+01
3.200000000000000178e+00, 2.512901007917625407e+01
3.209999999999999964e+00, 2.521946321183700945e+01
3.220000000000000195e+00, 2.530995931121807985e+01
3.229999999999999982e+00, 2.540049835475848994e+01
3.240000000000000213e+00, 2.549108032142467906e+01
3.250000000000000000e+00, 2.558170519169811286e+01
3.260000000000000231e+00, 2.567237294756300159e+01
3.270000000000000018e+00, 2.576308357249411785e+01
3.280000000000000249e+00, 2.585383705144472799e+01
3.290000000000000036e+00, 2.594463337083460885e+01
3.300000000000000266e+00, 2.603547251853819233e+01
3.310000000000000053e+00, 2.612635448387279524e+01
3.320000000000000284e+00, 2.621727925758694866e+01
3.330000000000000071e+00, 2.630824683184882673e+01
3.339999999999999858e+00, 2.639925720023478206e+01
3.350000000000000089e+00, 2.649031035771796283e+01
3.359999999999999876e+00, 2.658140630065704002e+01
3.370000000000000107e+00, 2.667254502678501993e+01
3.379999999999999893e+00, 2.676372653519814904e+01
3.390000000000000124e+00, 2.685495082634492192e+01
3.399999999999999911e+00, 2.694621790201516021e+01
3.410000000000000142e+00, 2.703752776532920876e+01
3.419999999999999929e+00, 2.712888042072719941e+01
3.430000000000000160e+00, 2.722027587395840698e+01
3.439999999999999947e+00, 2.731171413207070486e+01
3.450000000000000178e+00, 2.740319520340008808e+01
3.459999999999999964e+00, 2.749471909756030286e+01
3.470000000000000195e+00, 2.758628582543253671e+01
3.479999999999999982e+00, 2.767789539915521502e+01
3.490000000000000213e+00, 2.776954783211386513e+01
3.500000000000000000e+00, 2.786124313893107640e+01
3.510000000000000231e+00, 2.795298133545652064e+01
3.520000000000000018e+00, 2.804476243875706842e+01
3.530000000000000249e+00, 2.813658646710698719e+01
3.540000000000000036e+00, 2.822845343997820322e+01
3.550000000000000266e+00, 2.832036337803065251e+01
3.560000000000000053e+00, 2.841231630310270617e+01
3.570000000000000284e+00, 2.850431223820167403e+01
3.580000000000000071e+00, 2.859635120749437576e+01
3.589999999999999858e+00, 2.868843323629779007e+01
3.600000000000000089e+00, 2.878055835106978577e+01
3.609999999999999876e+00, 2.887272657939991660e+01
3.620000000000000107e+00, 2.896493795000029081e+01
3.629999999999999893e+00, 2.905719249269650817e+01
3.640000000000000124e+00, 2.914949023841867515e+01
3.649999999999999911e+00, 2.924183121919249118e+01
3.660000000000000142e+00, 2.933421546813039527e+01
3.669999999999999929e+00, 2.942664301942278726e+01
3.680000000000000160e+00, 2.951911390832931659e+01
3.689999999999999947e+00, 2.961162817117023849e+01
3.700000000000000178e+00, 2.970418584531783424e+01
3.709999999999999964e+00, 2.979678696918790592e+01
3.720000000000000195e+00, 2.988943158223132102e+01
3.729999999999999982e+00, 2.998211972492563859e+01
3.740000000000000213e+00, 3.007485143876678890e+01
3.750000000000000000e+00, 3.016762676626082040e+01
3.760000000000000231e+00, 3.026044575091571076e+01
3.770000000000000018e+00, 3.035330843723323468e+01
3.780000000000000249e+00, 3.044621487070090282e+01
3.790000000000000036e+00, 3.053916509778395039e+01
3.800000000000000266e+00, 3.063215916591739685e+01
3.810000000000000053e+00, 3.072519712349816245e+01
3.820000000000000284e+00, 3.081827901987723450e+01
3.830000000000000071e+00, 3.091140490535191176e+01
3.839999999999999858e+00, 3.100457483115809154e+01
3.850000000000000089e+00, 3.109778884946261357e+01
3.859999999999999876e+00, 3.119104701335567498e+01
3.870000000000000107e+00, 3.128434937684329142e+01
3.879999999999999893e+00, 3.137769599483981864e+01
3.890000000000000124e+00, 3.147108692316052370e+01
3.899999999999999911e+00, 3.156452221851422379e+01
3.910000000000000142e+00, 3.165800193849595701e+01
3.919999999999999929e+00, 3.175152614157974185e+01
3.930000000000000160e+00, 3.184509488711135106e+01
3.939999999999999947e+00, 3.193870823530117420e+01
3.950000000000000178e+00, 3.203236624721710513e+01
3.959999999999999964e+00, 3.212606898477751116e+01
3.970000000000000195e+00, 3.221981651074420938e+01
3.979999999999999982e+00, 3.231360888871553527e+01
3.990000000000000213e+00, 3.240744618311946823e+01
4.000000000000000000e+00, 3.250132845920675351e+01
4.009999999999999787e+00, 3.259525578304413074e+01
4.020000000000000462e+00, 3.268922822150757668e+01
4.030000000000000249e+00, 3.278324584227562610e+01
4.040000000000000036e+00, 3.287730871382271403e+01
4.049999999999999822e+00, 3.297141690541257475e+01
4.060000000000000497e+00, 3.306557048709170488e+01
4.070000000000000284e+00, 3.315976952968285474e+01
4.080000000000000071e+00, 3.325401410477856246e+01
4.089999999999999858e+00, 3.334830428473475905e+01
4.099999999999999645e+00, 3.344264014266440199e+01
4.110000000000000320e+00, 3.353702175243115136e+01
4.120000000000000107e+00, 3.363144918864311705e+01
4.129999999999999893e+00, 3.372592252664660606e+01
4.139999999999999680e+00, 3.382044184251996910e+01
4.150000000000000355e+00, 3.391500721306744737e+01
4.160000000000000142e+00, 3.400961871581307605e+01
4.169999999999999929e+00, 3.410427642899464473e+01
4.179999999999999716e+00, 3.419898043155769329e+01
4.190000000000000391e+00, 3.429373080314954336e+01
4.200000000000000178e+00, 3.438852762411337949e+01
4.209999999999999964e+00, 3.448337097548235874e+01
4.219999999999999751e+00, 3.457826093897379849e+01
4.230000000000000426e+00, 3.467319759698336412e+01
4.240000000000000213e+00, 3.476818103257932080e+01
4.250000000000000000e+00, 3.486321132949682067e+01
4.259999999999999787e+00, 3.495828857213223273e+01
4.270000000000000462e+00, 3.505341284553750114e+01
4.280000000000000249e+00, 3.514858423541456034e+01
4.290000000000000036e+00, 3.524380282810978571e+01
4.299999999999999822e+00, 3.533906871060847266e+01
4.310000000000000497e+00, 3.543438197052937966e+01
4.320000000000000284e+00, 3.552974269611926417e+01
4.330000000000000071e+00, 3.562515097624750382e+01
4.339999999999999858e+00, 3.572060690040073183e+01
4.350000000000000533e+00, 3.581611055867752924e+01
4.360000000000000320e+00, 3.591166204178311006e+01
4.370000000000000107e+00, 3.600726144102411297e+01
4.379999999999999893e+00, 3.610290884830335045e+01
4.389999999999999680e+00, 3.619860435611467153e+01
4.400000000000000355e+00, 3.629434805753780324e+01
4.410000000000000142e+00, 3.639014004623325604e+01
4.419999999999999929e+00, 3.648598041643725765e+01
4.429999999999999716e+00, 3.658186926295672237e+01
4.440000000000000391e+00, 3.667780668116425602e+01
4.450000000000000178e+00, 3.677379276699318922e+01
4.459999999999999964e+00, 3.686982761693267463e+01
4.469999999999999751e+00, 3.696591132802276292e+01
4.480000000000000426e+00, 3.706204399784957815e+01
4.490000000000000213e+00, 3.715822572454047901e+01
4.500000000000000000e+00, 3.725445660675926973e+01
4.509999999999999787e+00, 3.735073674370143948e+01
4.520000000000000462e+00, 3.744706623508945142e+01
4.530000000000000249e+00, 3.754344518116804608e+01
4.540000000000000036e+00, 3.763987368269959433e+01
4.549999999999999822e+00, 3.773635184095945050e+01
4.560000000000000497e+00, 3.783287975773137646e+01
4.570000000000000284e+00, 3.792945753530297992e+01
4.580000000000000071e+00, 3.802608527646118830e+01
4.589999999999999858e+00, 3.812276308448773676e+01
4.600000000000000533e+00, 3.821949106315472022e+01
4.610000000000000320e+00, 3.831626931672013825e+01
4.620000000000000107e+00, 3.841309794992350390e+01
4.629999999999999893e+00, 3.850997706798147391e+01
4.639999999999999680e+00, 3.860690677658349301e+01
4.650000000000000355e+00, 3.870388718188748101e+01
4.660000000000000142e+00, 3.880091839051555525e+01
4.669999999999999929e+00, 3.889800050954978161e+01
4.679999999999999716e+00, 3.899513364652793257e+01
4.690000000000000391e+00, 3.909231790943930918e+01
4.700000000000000178e+00, 3.918955340672056309e+01
4.709999999999999964e+00, 3.928684024725156831e+01
4.719999999999999751e+00, 3.938417854035130006e+01
4.730000000000000426e+00, 3.948156839577377042e+01
4.740000000000000213e+00, 3.957900992370395699e+01
4.750000000000000000e+00, 3.967650323475379537e+01
4.759999999999999787e+00, 3.977404843995817885e+01
4.770000000000000462e+00, 3.987164565077098644e+01
4.780000000000000249e+00, 3.996929497906113937e+01
4.790000000000000036e+00, 4.006699653710868603e+01
4.799999999999999822e+00, 4.016475043760092944e+01
4.810000000000000497e+00, 4.026255679362854778e+01
4.820000000000000284e+00, 4.036041571868177158e+01
4.830000000000000071e+00, 4.045832732664657527e+01
4.839999999999999858e+00, 4.055629173180089708e+01
4.850000000000000533e+00, 4.065430904881088736e+01
4.860000000000000320e+00, 4.075237939272716403e+01
4.870000000000000107e+00, 4.085050287898113197e+01
4.879999999999999893e+00, 4.094867962338128820e+01
4.889999999999999680e+00, 4.104690974210957677e+01
4.900000000000000355e+00, 4.114519335171777215e+01
4.910000000000000142e+00, 4.124353056912385540e+01
4.919999999999999929e+00, 4.134192151160845441e+01
4.929999999999999716e+00, 4.144036629681128403e+01
4.940000000000000391e+00, 4.153886504272762181e+01
4.950000000000000178e+00, 4.163741786770481212e+01
4.959999999999999964e+00, 4.173602489043877029e+01
4.969999999999999751e+00, 4.183468622997054354e+01
4.980000000000000426e+00, 4.193340200568287202e+01
4.990000000000000213e+00, 4.203217233729677105e+01
5.000000000000000000e+00, 4.213099734486817738e+01
5.009999999999999787e+00, 4.222987714878455989e+01
5.020000000000000462e+00, 4.232881186845913390e+01
5.030000000000000249e+00, 4.242780162233784580e+01
5.040000000000000036e+00, 4.252684652790635056e+01
5.049999999999999822e+00, 4.262594670169691824e+01
5.060000000000000497e+00, 4.272510225929529071e+01
5.070000000000000284e+00, 4.282431331534751706e+01
5.080000000000000071e+00, 4.292357998356672510e+01
5.089999999999999858e+00, 4.302290237673983597e+01
5.100000000000000533e+00, 4.312228060673426455e+01
5.110000000000000320e+00, 4.322171478450456306e+01
5.120000000000000107e+00, 4.332120502009900775e+01
5.129999999999999893e+00, 4.342075142266614307e+01
5.139999999999999680e+00, 4.352035410046130437e+01
5.150000000000000355e+00, 4.362001316085306257e+01
5.160000000000000142e+00, 4.371972871032966879e+01
5.169999999999999929e+00, 4.381950085450539234e+01
5.179999999999999716e+00, 4.391932969812689436e+01
5.190000000000000391e+00, 4.401921534507947342e+01
5.200000000000000178e+00, 4.411915789839334678e+01
5.209999999999999964e+00, 4.421915746024983207e+01
5.219999999999999751e+00, 4.431921413198751480e+01
5.230000000000000426e+00, 4.441932801410836618e+01
5.240000000000000213e+00, 4.451949920628380397e+01
5.250000000000000000e+00, 4.461972780736075350e+01
5.259999999999999787e+00, 4.472001391536760906e+01
5.270000000000000462e+00, 4.482035762752020958e+01
5.280000000000000249e+00, 4.492075904022772903e+01
5.290000000000000036e+00, 4.502121824909855263e+01
5.299999999999999822e+00, 4.512173534894610327e+01
5.310000000000000497e+00, 4.522231043379462534e+01
5.320000000000000284e+00, 4.532294359688491880e+01
5.330000000000000071e+00, 4.542363493068007330e+01
5.339999999999999858e+00, 4.552438452687110981e+01
5.350000000000000533e+00, 4.562519247638260111e+01
5.360000000000000320e+00, 4.572605886937828501e+01
5.370000000000000107e+00, 4.582698379526658528e+01
5.379999999999999893e+00, 4.592796734270612546e+01
5.389999999999999680e+00, 4.602900959961120719e+01
5.400000000000000355e+00, 4.613011065315722448e+01
5.410000000000000142e+00, 4.623127058978606385e+01
5.419999999999999929e+00, 4.633248949521146187e+01
5.429999999999999716e+00, 4.643376745442430575e+01
5.440000000000000391e+00, 4.653510455169791271e+01
5.450000000000000178e+00, 4.663650087059328797e+01
5.459999999999999964e+00, 4.673795649396430463e+01
5.469999999999999751e+00, 4.683947150396287640e+01
5.480000000000000426e+00, 4.694104598204408774e+01
5.490000000000000213e+00, 4.704268000897128132e+01
5.500000000000000000e+00, 4.714437366482111003e+01
5.509999999999999787e+00, 4.724612702898855332e+01
5.520000000000000462e+00, 4.734794018019191952e+01
5.530000000000000249e+00, 4.744981319647776274e+01
5.540000000000000036e+00, 4.755174615522580694e+01
5.549999999999999822e+00, 4.765373913315382026e+01
5.560000000000000497e+00, 4.775579220632246091e+01
5.570000000000000284e+00, 4.785790545014006625e+01
5.580000000000000071e+00, 4.796007893936743471e+01
5.589999999999999858e+00, 4.806231274812256515e+01
